Edge name,partner1,partner2,Edge Type,Spearman corr pval (metatreatment1),Spearman corr pval (metatreatment2),Spearman corr pval (metatreatment3),Spearman corr pval (metatreatment4),Spearman corr pval (metatreatment5),Spearman corr pval (metatreatment6),Combined corr Pvalue,Corr Coefficient (metatreatment1),Corr Coefficient (metatreatment2),Corr Coefficient (metatreatment3),Corr Coefficient (metatreatment4),Corr Coefficient (metatreatment5),Corr Coefficient (metatreatment6),Mean Corr Coefficient,Combined corr FDR,partner1 name,partner1_MedianValue (experiment1),partner1_MedianValue (experiment2),partner1_MeanValue (experiment1),partner1_MeanValue (experiment2),partner1_MedianLog2FoldChange (experiment1),partner1_MedianLog2FoldChange (experiment2),partner1_MeanLog2FoldChange (experiment1),partner1_MeanLog2FoldChange (experiment2),partner2 name,partner2_MedianValue (experiment1),partner2_MedianValue (experiment2),partner2_MeanValue (experiment1),partner2_MeanValue (experiment2),partner2_MedianLog2FoldChange (experiment1),partner2_MedianLog2FoldChange (experiment2),partner2_MeanLog2FoldChange (experiment1),partner2_MeanLog2FoldChange (experiment2),Correlations Passed Consistency Filter (66.0% Agreement),All Non-PUC Filters Passed,combined Coefficient correlation Direction,partner1_FC_direction,partner2_FC_direction,IfFoldChangeDirectionMatch,PUC,"Final Network Value (0: No edge, 1: Positive edge, -1: Negative edge)"
OTU_4468805<==>OTU_268063,OTU_4468805,OTU_268063,microbe<==>microbe,0.6073539100771688,0.016666666666666666,0.00481823046819857,0.010544457423273227,0.28475697986529386,0.03738607346849874,0.0006161905936648518,0.08994746258176652,-1.0,0.9746794344808963,0.426881152907644,-0.5999999999999999,0.8999999999999998,0.1319180083283845,0.005841032493864517,OTU_4468805,6.059109138,2.5945564369999996,21.393346648979996,5.78409951064,-0.83091783394874,-1.047859338496742,-1.4068867563234557,-0.6155914549393922,OTU_268063,9.492229754,4.7571697545,11.953729161220002,6.09553655024,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_344703<==>OTU_1995182,OTU_344703,OTU_1995182,microbe<==>microbe,3.4491476141486567e-09,0.05385421772754211,0.49253578170279755,1.7678043897904188e-05,0.5484857653455565,0.1881204043741873,1.0156677834558817e-10,0.8111070423276886,0.8720815992723809,0.41039134083406165,0.6576098737618756,0.36273812505500586,0.6999999999999998,0.6356546635418353,3.730765411729908e-09,OTU_344703,1.6346187085000001,0.0,22.201245289240006,9.0621260528,-2.409244901721283,-5.0257987511573825,-0.9433700550994633,-3.9461644607906767,OTU_1995182,25.362316030000002,7.270355278,137.0664294198,25.565012141279993,-0.11780780248403427,-2.6923254705357462,-0.5169352174633167,-2.474153870925666,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_4448052<==>OTU_1902400,OTU_4448052,OTU_1902400,microbe<==>microbe,0.40259603056150695,0.3120363567395923,0.016666666666666666,0.4883344523707921,0.504631575468691,0.016666666666666666,0.008518132313823009,0.1460202444017344,0.5735393346764045,1.0,-0.1210974204433089,-0.3999999999999999,1.0,0.36641035977247166,0.03476547255859907,OTU_4448052,7.046631423,3.026302209,26.433488155080003,6.886800295800003,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_1902400,0.078180634,3.3010460495,2.4582925948599996,3.26475248958,-0.469924051990942,-1.4656424379909239,-1.9877219117815024,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
120min glucose<==>fasting glucose from GTT,120min glucose,fasting glucose from GTT,pheno<==>pheno,0.007518253933515941,0.28475697986529386,0.28475697986529386,0.00021452684688162254,0.10408803866182796,0.10408803866182796,0.00010541926092387679,0.444164126255445,0.5999999999999999,0.5999999999999999,0.5863180781207017,-0.7999999999999998,-0.7999999999999998,0.10508036739602448,0.00034788356104879336,120min glucose,171.5,152.0,168.86,155.02,0.643379186946478,0.7493493186220387,0.5080415628619188,0.8974302663594523,fasting glucose from GTT,162.5,138.0,160.42,138.72,0.0972972013549148,0.6830267870554024,0.14512491574024958,0.8351156152582178,True,True,1.0,1.0,1.0,1.0,1,1.0
OTU_261590<==>OTU_268492,OTU_261590,OTU_268492,microbe<==>microbe,0.13682638465682578,0.623837664781073,0.16537039580601628,0.14530953876136998,0.03738607346849874,0.05766888562243725,0.021167247150872953,-0.25655621898560776,0.29999999999999993,-0.7254762501100117,-0.2513161547520418,-0.8999999999999998,0.8660254037844387,-0.16122053667720374,0.058661040883039986,OTU_261590,1804.3774875,294.5813822,6038.044143480599,1706.2405067377997,4.206026236161983,5.099343623351149,3.561412665162426,1.5800798164294492,OTU_268492,5.249284597,3.934756285,6.559242448260001,5.298592600839999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_264225<==>OTU_549756,OTU_264225,OTU_549756,microbe<==>microbe,0.003878764098315194,0.504631575468691,0.21889398131323168,0.7483375429090025,0.45018485575210093,0.03738607346849874,0.011153379235580973,0.4756457738237418,-0.3999999999999999,0.6668859288553501,0.05622972887543914,0.4472135954999579,0.8999999999999998,0.3576625045090815,0.04106803628010365,OTU_264225,9.326914476,5.563211856000001,9.428279033340003,5.70465834806,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_549756,3.290666245,0.004936729,17.81535277006,8.373202250379999,-1.7226681011687912,-6.607103204853517,-0.6959764882710424,-4.796194353547807,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_185177<==>OTU_268063,OTU_185177,OTU_268063,microbe<==>microbe,0.001997741753576406,0.10408803866182796,0.016666666666666666,4.264151704907542e-08,0.1881204043741873,0.016666666666666666,2.5053459877188425e-10,0.5045171242850621,-0.7999999999999998,1.0,0.7762365444198692,0.6999999999999998,1.0,0.5301256114508218,8.44835524055354e-09,OTU_185177,8.556678002,5.447960167,10.38114539586,5.752639718779999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_268063,9.492229754,4.7571697545,11.953729161220002,6.09553655024,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_273737<==>OTU_349246,OTU_273737,OTU_349246,microbe<==>microbe,0.4005806545129823,0.39100221895577075,0.016666666666666666,0.41955646786493894,0.623837664781073,0.016666666666666666,0.021888928669494184,0.1466399050160888,-0.4999999999999999,1.0,0.140873929216987,0.29999999999999993,1.0,0.34791897237217934,0.05979485560843232,OTU_273737,10.788510865,7.4660446789999995,11.05199267794,7.36448735704,-0.40885704733809847,-1.471332180249502,-0.4756829033624844,-1.4259963615856557,OTU_349246,4.589839102,1.9950060244999999,4.772707773960001,2.1505618720399995,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_182764<==>OTU_259993,OTU_182764,OTU_259993,microbe<==>microbe,2.70482271294656e-18,0.016666666666666666,0.03738607346849874,1.1476939153619e-22,0.2689977701158222,0.28475697986529386,1.359255539400653e-36,0.9503328078574681,1.0,0.8999999999999998,0.9732953057624596,0.6155870112510924,0.5999999999999999,0.8398691874785033,6.9899716113678585e-34,OTU_182764,11.652714085,8.244844124,74.10189714242001,27.55369619228,-0.6131768949763435,-2.9924092074551645,-0.7689595926834929,-2.827975781345545,OTU_259993,16.086194965,7.034466724,101.13508243128001,25.17013124834,-0.6617748073454084,-2.2329495743291887,-0.6505054173265381,-2.1284800315726775,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261590<==>OTU_272889,OTU_261590,OTU_272889,microbe<==>microbe,0.31919828785659515,0.28475697986529386,0.16537039580601628,0.14517734986798775,0.03738607346849874,0.05766888562243725,0.04250557259493216,-0.17339006442236443,-0.5999999999999999,-0.7254762501100117,-0.25139606756106,-0.8999999999999998,0.8660254037844387,-0.2973728297181662,0.09510755953190006,OTU_261590,1804.3774875,294.5813822,6038.044143480599,1706.2405067377997,4.206026236161983,5.099343623351149,3.561412665162426,1.5800798164294492,OTU_272889,3.4162112325000002,2.6424382855,4.207347921160001,3.01581512572,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_268492<==>OTU_272889,OTU_268492,OTU_272889,microbe<==>microbe,0.002651771778459709,0.39100221895577075,0.016666666666666666,0.00039067692703251435,0.1881204043741873,0.016666666666666666,8.400718669032406e-07,0.49249602743051857,-0.4999999999999999,1.0,0.5663233060681044,0.6999999999999998,1.0,0.5431365555831038,1.645740790685682e-05,OTU_268492,5.249284597,3.934756285,6.559242448260001,5.298592600839999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_272889,3.4162112325000002,2.6424382855,4.207347921160001,3.01581512572,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261016<==>OTU_193672,OTU_261016,OTU_193672,microbe<==>microbe,0.004134827012502276,0.49253578170279755,0.5594043441634877,0.1759910392467992,0.28475697986529386,0.21889398131323168,0.02030669506650512,0.47272871467892164,-0.41039134083406165,0.35355339059327373,0.23404110883545137,0.5999999999999999,-0.6668859288553501,0.09717432406970579,0.05736970506735198,OTU_261016,19.950038380000002,11.207298965,26.53611375,15.933184001180003,4.050684904566077,2.6748831772374424,2.842104052788491,2.754613223396722,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,True,True,1.0,1.0,1.0,1.0,1,1.0
120min glucose<==>HOMA-IR,120min glucose,HOMA-IR,pheno<==>pheno,0.09585893827883338,0.28475697986529386,0.28475697986529386,0.0074340773256952545,0.10408803866182796,0.10408803866182796,0.004565466196141617,0.28595468481925906,0.5999999999999999,0.5999999999999999,0.44472471352200016,0.7999999999999998,0.7999999999999998,0.5884465663902098,0.010044025631511556,120min glucose,171.5,152.0,168.86,155.02,0.643379186946478,0.7493493186220387,0.5080415628619188,0.8974302663594523,HOMA-IR,1.5111448484999999,2.856122853,1.6544499620199997,3.4275670724799987,0.9394039844088614,1.3698977782649544,1.0226186576028207,2.0762842062179696,True,True,1.0,1.0,1.0,1.0,1,1.0
OTU_185222<==>OTU_272758,OTU_185222,OTU_272758,microbe<==>microbe,0.08564591753474828,0.28475697986529386,0.016666666666666666,0.038578294432693595,0.32172333582430024,0.016666666666666666,0.006739995672292022,-0.2947452278576713,0.5999999999999999,1.0,-0.3511957382836723,0.5642880936468347,1.0,0.41972452125091514,0.03010983230932459,OTU_185222,4.664286059,2.5536268294999998,5.481276726119998,2.82962965198,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_272758,3.663797875,1.944208134,3.9828036681199994,2.04468579994,-0.40885704733809847,-1.471332180249502,-0.4756829033624844,-1.437466277217841,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_539647<==>OTU_549756,OTU_539647,OTU_549756,microbe<==>microbe,0.005265608805965387,0.28475697986529386,0.32172333582430024,0.000614415477031406,0.040519326353834,0.03738607346849874,2.2160870926124955e-05,0.46146535295704266,0.5999999999999999,0.5642880936468347,0.5503270947336383,0.8944271909999159,0.8999999999999998,0.6617512887229052,0.00033766601107436324,OTU_539647,5.171715122,1.9463486075,18.357911160140006,9.018520662519997,-2.4275537333631756,-4.855282679737,-2.089490879705594,-4.176614574625224,OTU_549756,3.290666245,0.004936729,17.81535277006,8.373202250379999,-1.7226681011687912,-6.607103204853517,-0.6959764882710424,-4.796194353547807,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_198209<==>OTU_179703,OTU_198209,OTU_179703,microbe<==>microbe,0.18730778912439439,0.1881204043741873,0.7405819415910722,0.048072250357487134,0.03738607346849874,0.21889398131323168,0.013170197510031059,-0.22821518856625578,-0.6999999999999998,0.20519567041703082,-0.3365324001252172,-0.8999999999999998,0.6668859288553501,-0.21544433156984857,0.04530283658550817,OTU_198209,5.883329612000001,4.594039246,60.21457247384,23.980860794539993,0.3328952386886754,1.3568419532449794,0.6273188547698424,1.4658905366782988,OTU_179703,5.8151586465000005,3.9077639160000004,7.476569717560004,3.7218614483800008,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_272092<==>OTU_270200,OTU_272092,OTU_270200,microbe<==>microbe,0.07322203637632194,0.7470600781046621,0.7998006663544925,0.0013406160781911833,0.5528147466433507,0.32172333582430024,0.01000078860259667,-0.30660410468073324,0.19999999999999996,-0.15789473684210525,-0.520742898931234,-0.3590924232298039,0.5642880936468347,-0.09667434500617361,0.03823721590249322,OTU_272092,8.568399598,6.586518164999999,14.13593111322,8.69336654584,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_270200,6.8403159344999995,4.5484471065,76.8298013785,26.82832044482,1.4367054271064919,1.2546164029888545,1.252545385681453,1.6951733796849122,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
OTU_331013<==>OTU_261132,OTU_331013,OTU_261132,microbe<==>microbe,0.08208919983714516,0.623837664781073,0.016666666666666666,0.363078536314414,0.10408803866182796,0.016666666666666666,0.007946331364060569,-0.2979960762331839,0.29999999999999993,1.0,0.15851779365421634,0.7999999999999998,1.0,0.4934202862368387,0.0334950893767881,OTU_331013,10.04233967,11.46265556,11.29345336002,11.752879847860005,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_261132,8.684250223500001,5.006799574,11.737620922699996,5.888630666379999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_268063<==>OTU_261132,OTU_268063,OTU_261132,microbe<==>microbe,2.0668058177049635e-08,0.03738607346849874,0.016666666666666666,1.6269251463152383e-08,0.623837664781073,0.016666666666666666,7.811560767617084e-16,0.7869702450495055,0.8999999999999998,1.0,0.7903881492910618,-0.29999999999999993,1.0,0.6962263990567612,6.986252390864496e-14,OTU_268063,9.492229754,4.7571697545,11.953729161220002,6.09553655024,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_261132,8.684250223500001,5.006799574,11.737620922699996,5.888630666379999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_272889<==>OTU_180362,OTU_272889,OTU_180362,microbe<==>microbe,0.5515554036883428,0.21889398131323168,0.016666666666666666,0.7900745950919789,0.1881204043741873,0.016666666666666666,0.00964069923031082,-0.10415445899901891,-0.6668859288553501,1.0,0.046668713196480006,0.6999999999999998,1.0,0.3292713875570185,0.03726313548165925,OTU_272889,3.4162112325000002,2.6424382855,4.207347921160001,3.01581512572,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_180362,0.0,1.9403818720000001,1.3581529888000003,3.4778072106200004,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_193064<==>OTU_266946,OTU_193064,OTU_266946,microbe<==>microbe,0.10044694572800221,0.1881204043741873,0.05385421772754211,0.10124790541128705,0.08858700531354387,0.39100221895577075,0.016456639597638465,-0.2822376722871517,0.6999999999999998,-0.8720815992723809,-0.2816020792086981,-0.8207826816681233,-0.4999999999999999,-0.3427840054060591,0.051524060353641286,OTU_193064,2.120453259,1.8120655934999998,2.52881230264,3.248678779240001,-0.469924051990942,-1.4656424379909239,-1.4787093742443593,-0.7080242775889175,OTU_266946,11.99125087,10.08277615,17.26186317256,15.701201727120003,3.776105069282231,3.052339400281177,2.1428546913928375,2.299039492144702,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
OTU_194151<==>OTU_198209,OTU_194151,OTU_198209,microbe<==>microbe,5.8268587999483785e-09,0.03738607346849874,0.623837664781073,4.107602201039137e-06,0.7405819415910722,0.20263069030420366,5.585157047394177e-11,0.8043706680794395,0.8999999999999998,0.29999999999999993,0.6921406556458392,0.20519567041703082,0.6842105263157895,0.5976529200763497,2.167673216318834e-09,OTU_194151,14.18891131,8.263904547,143.29186093524,45.140804794699996,0.7327873773719866,1.3469004262356306,0.8880883492191661,1.6823243806002777,OTU_198209,5.883329612000001,4.594039246,60.21457247384,23.980860794539993,0.3328952386886754,1.3568419532449794,0.6273188547698424,1.4658905366782988,True,True,1.0,1.0,1.0,1.0,1,1.0
OTU_268492<==>OTU_170950,OTU_268492,OTU_170950,microbe<==>microbe,0.4448266200208614,0.623837664781073,0.016666666666666666,0.7747556002063574,0.03738607346849874,0.016666666666666666,0.017724666822868527,0.1334174464738621,-0.29999999999999993,1.0,0.05016113409789046,-0.8999999999999998,1.0,0.16392976342862547,0.053617117139177294,OTU_268492,5.249284597,3.934756285,6.559242448260001,5.298592600839999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_170950,24.004075115,9.463017636,27.75357336338,11.267715450460003,-0.469924051990942,-1.4656424379909239,-1.3986153771315213,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_349246<==>OTU_264846,OTU_349246,OTU_264846,microbe<==>microbe,0.0012641534838389382,0.28475697986529386,0.05385421772754211,0.00010691017922616095,0.623837664781073,0.28475697986529386,6.105213156814547e-06,-0.5230657261741818,-0.5999999999999999,-0.8720815992723809,-0.6080180536845045,0.29999999999999993,-0.5999999999999999,-0.48386089652184455,0.00010356202568274752,OTU_349246,4.589839102,1.9950060244999999,4.772707773960001,2.1505618720399995,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_264846,8.737080147499999,7.5348659145,12.355550887699998,9.84416245922,3.37444022907654,3.7447870673362837,2.5033240082937334,3.7865420716807514,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
HOMA-IR<==>fasting glucose from HOMA serum,HOMA-IR,fasting glucose from HOMA serum,pheno<==>pheno,0.00019347656391022672,0.7470600781046621,0.7470600781046621,0.0034050542373939186,0.28475697986529386,0.28475697986529386,0.0005310391608245494,0.5896358543417368,0.19999999999999996,0.19999999999999996,0.4815126050420169,0.5999999999999999,0.5999999999999999,0.44519140989729217,0.0014603576922675107,HOMA-IR,1.5111448484999999,2.856122853,1.6544499620199997,3.4275670724799987,0.9394039844088614,1.3698977782649544,1.0226186576028207,2.0762842062179696,fasting glucose from HOMA serum,156.272225,149.919625,160.47577999999996,149.8645626,0.18798297693544025,0.7517045149314583,0.29850652646909237,1.137405609161876,True,True,1.0,1.0,1.0,1.0,1,1.0
OTU_539647<==>OTU_344703,OTU_539647,OTU_344703,microbe<==>microbe,1.0767645243347466e-07,0.05385421772754211,0.00481823046819857,8.554645209807317e-06,0.5594043441634877,0.28475697986529386,2.812093665406957e-11,0.7615994244505878,0.8720815992723809,0.9746794344808963,0.6753496293189272,0.35355339059327373,0.5999999999999999,0.7062105796860109,1.156895333948422e-09,OTU_539647,5.171715122,1.9463486075,18.357911160140006,9.018520662519997,-2.4275537333631756,-4.855282679737,-2.089490879705594,-4.176614574625224,OTU_344703,1.6346187085000001,0.0,22.201245289240006,9.0621260528,-2.409244901721283,-5.0257987511573825,-0.9433700550994633,-3.9461644607906767,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_266946<==>OTU_309916,OTU_266946,OTU_309916,microbe<==>microbe,6.828661011169855e-13,0.03738607346849874,0.1881204043741873,1.1452745815623866e-09,0.623837664781073,0.03738607346849874,9.609698394007301e-20,0.8915586886901421,0.8999999999999998,0.6999999999999998,0.8244483382751209,-0.29999999999999993,0.8999999999999998,0.6526678378275438,9.883574798236509e-18,OTU_266946,11.99125087,10.08277615,17.26186317256,15.701201727120003,3.776105069282231,3.052339400281177,2.1428546913928375,2.299039492144702,OTU_309916,11.188509620000001,6.9393125215,17.482673595079994,10.2535733783,4.4547735532297805,3.440758692324174,2.9678697144881667,3.7869135307724835,True,True,1.0,1.0,1.0,1.0,1,1.0
OTU_185177<==>OTU_196191,OTU_185177,OTU_196191,microbe<==>microbe,0.1183458713140351,0.28475697986529386,0.016666666666666666,0.016745782908438842,0.10408803866182796,0.016666666666666666,0.00023784689593099384,0.2688616627271828,-0.5999999999999999,1.0,0.4017513223570335,0.7999999999999998,1.0,0.4784354975140361,0.0026935486390492524,OTU_185177,8.556678002,5.447960167,10.38114539586,5.752639718779999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_182764<==>OTU_1995182,OTU_182764,OTU_1995182,microbe<==>microbe,2.7747198919704555e-19,0.016666666666666666,0.05385421772754211,4.0703459642113814e-16,0.1333391195318063,0.03738607346849874,2.7017510456457903e-32,0.9568627450980393,1.0,0.8720815992723809,0.9321369946134046,0.7631578947368421,0.8999999999999998,0.9040398722867778,9.262503168155651e-30,OTU_182764,11.652714085,8.244844124,74.10189714242001,27.55369619228,-0.6131768949763435,-2.9924092074551645,-0.7689595926834929,-2.827975781345545,OTU_1995182,25.362316030000002,7.270355278,137.0664294198,25.565012141279993,-0.11780780248403427,-2.6923254705357462,-0.5169352174633167,-2.474153870925666,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_349246<==>OTU_196191,OTU_349246,OTU_196191,microbe<==>microbe,4.454628419018886e-06,0.39100221895577075,0.016666666666666666,0.0017384860699492537,0.504631575468691,0.016666666666666666,7.983692723832207e-08,0.6903374648574436,0.4999999999999999,1.0,0.5102621866341206,0.3999999999999999,1.0,0.683433275248594,1.9095878991770754e-06,OTU_349246,4.589839102,1.9950060244999999,4.772707773960001,2.1505618720399995,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_203713<==>OTU_193672,OTU_203713,OTU_193672,microbe<==>microbe,0.2544420737690952,0.3340347107115183,0.3272761314961451,0.46638197134699255,0.040519326353834,0.016666666666666666,0.014712926277081297,0.19790663525818705,-0.5526315789473685,-0.5590169943749475,0.12723759401334925,-0.8944271909999159,-1.0,-0.44682192250844927,0.04817026147615014,OTU_203713,3761.972673,757.5655379,4555.016626026004,1298.8882625444,-1.1866412317209196,-1.7056211290407488,-1.1569246981938588,-3.2480715888241023,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
OTU_197099<==>OTU_268063,OTU_197099,OTU_268063,microbe<==>microbe,5.7537412534239816e-05,0.7405819415910722,0.016666666666666666,2.5578686253986768e-05,0.10408803866182796,0.016666666666666666,9.02677117214117e-09,0.626076218553345,0.20519567041703082,1.0,0.6481147461193736,0.7999999999999998,1.0,0.7132311058482915,2.475742440145918e-07,OTU_197099,3.799531591,1.9327392935,4.163361116740001,2.02996424024,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_268063,9.492229754,4.7571697545,11.953729161220002,6.09553655024,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_166911<==>OTU_187962,OTU_166911,OTU_187962,microbe<==>microbe,2.738057693652589e-11,0.03738607346849874,0.03738607346849874,7.901082309787336e-14,0.32172333582430024,0.1881204043741873,1.755914518126971e-21,0.8625122601208249,0.8999999999999998,0.8999999999999998,0.9054573073255984,0.5642880936468347,0.6999999999999998,0.8053762768488762,2.1246565669336348e-19,OTU_166911,20.739928365,9.8012992805,116.47738409850001,35.43170607156001,-0.2664282113305417,-2.3068279181529094,-0.5488953901554163,-2.2400931618764908,OTU_187962,5.174773742999999,3.6972549304999998,32.099009720279994,14.749567742420002,-2.061889923863942,-4.212073916745963,-0.8626199311458889,-3.0914029345988876,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_1129461<==>OTU_1902400,OTU_1129461,OTU_1902400,microbe<==>microbe,0.3111381436063229,0.11136715471408384,0.016666666666666666,0.16895433369638338,0.18169011381620928,0.016666666666666666,0.003235406890137331,0.1762567741256418,0.7905694150420948,1.0,-0.23779908350329954,-0.7071067811865475,1.0,0.3369867207463149,0.0190149484943214,OTU_1129461,0.0,0.0,0.63032576212,0.35919822604,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_1902400,0.078180634,3.3010460495,2.4582925948599996,3.26475248958,-0.469924051990942,-1.4656424379909239,-1.9877219117815024,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_196191<==>OTU_320249,OTU_196191,OTU_320249,microbe<==>microbe,0.7016477310486653,0.623837664781073,0.016666666666666666,0.7270782716895375,0.504631575468691,0.016666666666666666,0.035493576452151974,0.06711973804817147,0.29999999999999993,1.0,-0.061160151924439424,0.3999999999999999,1.0,0.4509932643539553,0.08325004191798929,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_320249,5.226943867999999,6.4699183765,5.678868275420001,6.391769246059999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_4448052<==>OTU_1129461,OTU_4448052,OTU_1129461,microbe<==>microbe,0.2826336696096446,0.16537039580601628,0.016666666666666666,0.37999603952707417,0.5594043441634877,0.016666666666666666,0.008539559908097079,0.1867897929731142,0.7254762501100117,1.0,-0.1530747602879984,0.35355339059327373,1.0,0.5187907788980669,0.034783910358328105,OTU_4448052,7.046631423,3.026302209,26.433488155080003,6.886800295800003,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,OTU_1129461,0.0,0.0,0.63032576212,0.35919822604,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_460611<==>OTU_272092,OTU_460611,OTU_272092,microbe<==>microbe,0.715053493554291,0.18169011381620928,0.016666666666666666,0.16767625956525484,0.6399416161308044,0.016666666666666666,0.008044753805446813,-0.06396930210072013,0.7071067811865475,1.0,-0.2384935856184456,0.28676966733820225,1.0,0.4485689268009307,0.033771449696417155,OTU_460611,0.0,0.0,4.434904770239999,9.00703757618,-0.469924051990942,-1.4656424379909239,-1.3986153771315213,-0.7080242775889175,OTU_272092,8.568399598,6.586518164999999,14.13593111322,8.69336654584,-0.40885704733809847,-1.4656424379909239,-0.4756829033624844,-0.7080242775889175,True,True,1.0,-1.0,-1.0,1.0,1,1.0
